"value","units","time","era","variable","model","experiment","ensemble","grid","year","month"
0.364472432617727,NA,19890515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","05"
0.223033388292408,NA,19890615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","06"
0.217669676412335,NA,19890715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","07"
0.248484262270563,NA,19890815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","08"
0.331467944066841,NA,19890915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","09"
0.401794647007004,NA,19891015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","10"
0.680311513966581,NA,19891115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","11"
0.798389769492784,NA,19891215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1989","12"
0.513939580572265,NA,19900115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","01"
0.344436571886584,NA,19900214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","02"
0.450010291182223,NA,19900315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","03"
0.452692718204517,NA,19900415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","04"
0.361414563978217,NA,19900515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","05"
0.228001381137896,NA,19900615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","06"
0.219173777231441,NA,19900715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","07"
0.248682284987935,NA,19900815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","08"
0.292573994753524,NA,19900915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","09"
0.429263548519047,NA,19901015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","10"
0.833617211003909,NA,19901115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","11"
0.841278567711561,NA,19901215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1990","12"
0.678047508515983,NA,19910115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","01"
0.370781712270663,NA,19910214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","02"
0.359406181739488,NA,19910315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","03"
0.465394041794991,NA,19910415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","04"
0.374609548760387,NA,19910515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","05"
0.228033258322597,NA,19910615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","06"
0.22992025182548,NA,19910715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","07"
0.257415188977774,NA,19910815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","08"
0.313178080094124,NA,19910915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","09"
0.459870272420819,NA,19911015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","10"
0.677911631471944,NA,19911115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","11"
0.748224193515981,NA,19911215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1991","12"
0.503009178931858,NA,19920115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","01"
0.388458308693997,NA,19920214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","02"
0.33549150494133,NA,19920315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","03"
0.452691250419446,NA,19920415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","04"
0.347220981763637,NA,19920515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","05"
0.215011657305872,NA,19920615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","06"
0.234055898837702,NA,19920715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","07"
0.255515033549548,NA,19920815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","08"
0.294070592851736,NA,19920915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","09"
0.417727775883328,NA,19921015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","10"
0.689149998858135,NA,19921115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","11"
0.787448168364188,NA,19921215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1992","12"
0.475869464714069,NA,19930115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","01"
0.349008793775542,NA,19930214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","02"
0.345820011088821,NA,19930315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","03"
0.443861811543052,NA,19930415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","04"
0.391431191097252,NA,19930515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","05"
0.223897848605678,NA,19930615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","06"
0.240185467698939,NA,19930715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","07"
0.264539710478295,NA,19930815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","08"
0.313520381384127,NA,19930915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","09"
0.395899275508263,NA,19931015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","10"
0.721817385139429,NA,19931115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","11"
0.785384837482267,NA,19931215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1993","12"
0.55567841678925,NA,19940115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","01"
0.351398546063046,NA,19940214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","02"
0.376081620417486,NA,19940315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","03"
0.467610962754258,NA,19940415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","04"
0.337194345348816,NA,19940515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","05"
0.239346696796351,NA,19940615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","06"
0.228779829658996,NA,19940715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","07"
0.25687469236646,NA,19940815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","08"
0.324909776898686,NA,19940915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","09"
0.405198870115554,NA,19941015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","10"
0.789130639585914,NA,19941115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","11"
0.799353430489369,NA,19941215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1994","12"
0.551603251318917,NA,19950115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","01"
0.391263361768193,NA,19950214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","02"
0.445104599307906,NA,19950315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","03"
0.456703284216154,NA,19950415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","04"
0.35117452848124,NA,19950515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","05"
0.218453377578008,NA,19950615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","06"
0.215282731856856,NA,19950715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","07"
0.234856260393799,NA,19950815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","08"
0.288101502790869,NA,19950915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","09"
0.412382061390271,NA,19951015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","10"
0.724270355644933,NA,19951115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","11"
0.754663863199577,NA,19951215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1995","12"
0.559098313926423,NA,19960115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","01"
0.344251879081551,NA,19960214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","02"
0.368994749018616,NA,19960315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","03"
0.469200991650631,NA,19960415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","04"
0.354939658571196,NA,19960515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","05"
0.210368865797994,NA,19960615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","06"
0.21876609980047,NA,19960715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","07"
0.245589421907042,NA,19960815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","08"
0.308021249014837,NA,19960915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","09"
0.420062187069296,NA,19961015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","10"
0.708273171973005,NA,19961115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","11"
0.741682130664056,NA,19961215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1996","12"
0.514277577377471,NA,19970115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","01"
0.359825808164073,NA,19970214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","02"
0.340817479121768,NA,19970315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","03"
0.437402096059611,NA,19970415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","04"
0.32716743307902,NA,19970515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","05"
0.217541659789422,NA,19970615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","06"
0.238756462099204,NA,19970715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","07"
0.285452516296142,NA,19970815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","08"
0.316099895875072,NA,19970915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","09"
0.405720772146031,NA,19971015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","10"
0.8333416751105,NA,19971115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","11"
0.772659369045576,NA,19971215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1997","12"
0.571455776441448,NA,19980115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","01"
0.359089430868219,NA,19980214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","02"
0.390538338766266,NA,19980315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","03"
0.492789850007377,NA,19980415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","04"
0.377203042291274,NA,19980515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","05"
0.222903798890313,NA,19980615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","06"
0.227419768340133,NA,19980715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","07"
0.261461129140264,NA,19980815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","08"
0.300014052537257,NA,19980915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","09"
0.421504662130337,NA,19981015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","10"
0.688399425039215,NA,19981115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","11"
0.732019571967559,NA,19981215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1998","12"
0.485758651544054,NA,19990115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","01"
0.332057809372389,NA,19990214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","02"
0.409244225361388,NA,19990315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","03"
0.41472759423538,NA,19990415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","04"
0.310660123649108,NA,19990515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","05"
0.207393896993289,NA,19990615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","06"
0.20913410761002,NA,19990715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","07"
0.243405386403404,NA,19990815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","08"
0.280867970920155,NA,19990915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","09"
0.378753732542084,NA,19991015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","10"
0.716773715978609,NA,19991115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","11"
0.811788756860336,NA,19991215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","1999","12"
0.54815644321519,NA,20000115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","01"
0.370996020238131,NA,20000214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","02"
0.380625393301355,NA,20000315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","03"
0.425749869277047,NA,20000415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","04"
0.343766426787452,NA,20000515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","05"
0.218501673044612,NA,20000615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","06"
0.238580798383977,NA,20000715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","07"
0.273462782080961,NA,20000815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","08"
0.320719448263458,NA,20000915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","09"
0.430159390051387,NA,20001015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","10"
0.81795631860176,NA,20001115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","11"
0.807524309379584,NA,20001215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2000","12"
0.536150297713457,NA,20010115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","01"
0.34782102455839,NA,20010214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","02"
0.389850620665313,NA,20010315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","03"
0.466251755425996,NA,20010415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","04"
0.343445636197268,NA,20010515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","05"
0.235131393889885,NA,20010615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","06"
0.223590337653954,NA,20010715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","07"
0.268901938954478,NA,20010815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","08"
0.31455239569086,NA,20010915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","09"
0.408522840064011,NA,20011015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","10"
0.772328200794378,NA,20011115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","11"
0.754620441563834,NA,20011215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2001","12"
0.645896480349087,NA,20020115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","01"
0.367226883412084,NA,20020214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","02"
0.401824027803745,NA,20020315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","03"
0.402345660479542,NA,20020415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","04"
0.328074777074634,NA,20020515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","05"
0.21820611165835,NA,20020615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","06"
0.236877313722336,NA,20020715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","07"
0.291885797297049,NA,20020815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","08"
0.334273812261606,NA,20020915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","09"
0.461963942912863,NA,20021015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","10"
0.842137681420488,NA,20021115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","11"
0.77052730922245,NA,20021215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2002","12"
0.589381644089682,NA,20030115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","01"
0.373233775602716,NA,20030214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","02"
0.461540961618958,NA,20030315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","03"
0.413503955770847,NA,20030415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","04"
0.317711872947754,NA,20030515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","05"
0.209299959602772,NA,20030615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","06"
0.229570571950936,NA,20030715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","07"
0.246799683435225,NA,20030815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","08"
0.294112585068694,NA,20030915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","09"
0.393734264199344,NA,20031015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","10"
0.686067328288944,NA,20031115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","11"
0.772250755976418,NA,20031215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2003","12"
0.583033310176503,NA,20040115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","01"
0.36332572586587,NA,20040214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","02"
0.433340109484305,NA,20040315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","03"
0.470002789761086,NA,20040415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","04"
0.324136837686036,NA,20040515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","05"
0.223364386366795,NA,20040615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","06"
0.216762183071315,NA,20040715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","07"
0.243373449049745,NA,20040815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","08"
0.296518127469182,NA,20040915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","09"
0.428526955062172,NA,20041015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","10"
0.722696377419928,NA,20041115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","11"
0.68776318053421,NA,20041215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2004","12"
0.533832801194051,NA,20050115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","01"
0.338625820759492,NA,20050214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","02"
0.42482904445674,NA,20050315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","03"
0.442374126425748,NA,20050415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","04"
0.291474542936306,NA,20050515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","05"
0.217024512875887,NA,20050615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","06"
0.244518711016672,NA,20050715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","07"
0.288804990573965,NA,20050815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","08"
0.327188059250835,NA,20050915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","09"
0.431071088495862,NA,20051015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","10"
0.740242413130078,NA,20051115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","11"
0.80437010074638,NA,20051215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2005","12"
0.70525544017725,NA,20060115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","01"
0.413349938960032,NA,20060214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","02"
0.442924912238457,NA,20060315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","03"
0.453401048606394,NA,20060415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","04"
0.36404983898216,NA,20060515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","05"
0.221507159238029,NA,20060615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","06"
0.220838719962978,NA,20060715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","07"
0.249941767129589,NA,20060815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","08"
0.30293558739646,NA,20060915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","09"
0.406893153936664,NA,20061015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","10"
0.670692184552644,NA,20061115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","11"
0.733906508839403,NA,20061215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2006","12"
0.552157208380479,NA,20070115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","01"
0.380664361164025,NA,20070214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","02"
0.41022660945162,NA,20070315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","03"
0.44303544295381,NA,20070415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","04"
0.325147662347474,NA,20070515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","05"
0.207271396360855,NA,20070615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","06"
0.215151946823778,NA,20070715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","07"
0.251554106224,NA,20070815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","08"
0.306670735009551,NA,20070915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","09"
0.40114102247474,NA,20071015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","10"
0.940180790079667,NA,20071115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","11"
0.801772671795057,NA,20071215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2007","12"
0.691004295646228,NA,20080115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","01"
0.392237862608491,NA,20080214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","02"
0.411510055799215,NA,20080315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","03"
0.40608740597632,NA,20080415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","04"
0.399206912332675,NA,20080515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","05"
0.235007640920158,NA,20080615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","06"
0.244213626700397,NA,20080715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","07"
0.273392813206864,NA,20080815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","08"
0.324843750471152,NA,20080915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","09"
0.419061775135347,NA,20081015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","10"
0.789282953324627,NA,20081115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","11"
0.666458570278332,NA,20081215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2008","12"
0.555309024012804,NA,20090115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","01"
0.349128393121303,NA,20090214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","02"
0.394568970363746,NA,20090315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","03"
0.457460911598566,NA,20090415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","04"
0.32224769630791,NA,20090515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","05"
0.227861550007917,NA,20090615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","06"
0.235797182101344,NA,20090715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","07"
0.248625124020464,NA,20090815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","08"
0.292189399177897,NA,20090915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","09"
0.403088795630418,NA,20091015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","10"
0.797818331476319,NA,20091115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","11"
0.748003943551551,NA,20091215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2009","12"
0.547519355126813,NA,20100115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","01"
0.400912430386141,NA,20100214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","02"
0.455807707193831,NA,20100315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","03"
0.441671447457319,NA,20100415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","04"
0.304452715644625,NA,20100515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","05"
0.209568831637671,NA,20100615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","06"
0.227153478026301,NA,20100715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","07"
0.26083612671364,NA,20100815.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","08"
0.295562082401642,NA,20100915,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","09"
0.427781763392021,NA,20101015.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","10"
0.846156816629856,NA,20101115,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","11"
0.717710874398617,NA,20101215.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2010","12"
0.529176428981503,NA,20110115.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","01"
0.360791834869418,NA,20110214,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","02"
0.481872228108663,NA,20110315.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","03"
0.383093184601583,NA,20110415,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","04"
0.351697575846704,NA,20110515.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","05"
0.231804318072576,NA,20110615,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","06"
0.275058746398268,NA,20110715.5,"cmip6","ratio","CESM2","historical","r7i1p1f1","gn","2011","07"
